gene_symbol,35D-0H-16C-A,35D-0H-16C-B,35D-2H-16C-A,37D-2H-16C-B,40D-5H-16C-A,40D-5H-16C-B,44D-9H-16C-A,44D-9H-16C-B
HEXO1,17.1,27.7,34.5,22.7,10.2,23.5,26.7,23.5
AT5G56680;AT1G70980,196.7,396.4,301.8,413.4,222.2,380.7,217.4,305.3
HMG,16.3,21.0,7.9,3.6,14.6,1.4,9.5,1.6
RS3,482.2,475.3,490.0,407.5,488.4,354.6,415.6,399.7
HCHIB,42.7,33.9,6.1,10.9,2.9,16.2,34.0,3.1
ENODL12,2.4,3.3,2.1,1.7,24.1,8.1,6.3,17.1
262311_at,18.3,6.8,10.3,14.7,9.3,7.2,2.3,19.2
ENDO5,2141.6,1885.4,3197.6,3056.2,5715.5,4673.8,4013.6,4208.9
HDG8,144.6,117.2,130.0,125.6,130.8,133.3,166.4,181.5
HCF152,58.4,40.6,52.7,35.4,12.6,26.8,19.4,31.1
HLECRK,11.7,12.5,6.3,16.3,11.8,17.3,11.5,13.0
UGT73C7,48.5,40.9,44.2,46.8,31.9,43.2,45.0,40.4
HB34,787.0,778.2,816.6,834.0,807.1,763.9,759.0,746.6
HIT3,4.8,5.0,7.4,1.9,3.3,2.0,8.8,2.0
HCF101,132.7,79.0,99.7,65.0,131.5,79.7,84.6,89.8
ENODL15,24.3,38.1,32.3,44.4,44.7,42.5,31.5,47.2
TOM20-3,129.6,113.2,144.8,98.9,106.9,84.3,115.9,103.0
AT1G70782;AT1G70780,579.6,700.5,735.9,801.7,837.1,910.1,974.2,1155.0
MIR165b,99.8,71.8,131.0,112.5,127.1,140.8,127.8,113.2
CYP96A5,158.9,168.6,119.5,136.1,139.7,145.3,157.2,148.6
CYP96A1,36.0,31.4,45.4,19.3,43.7,24.0,30.3,43.2
CYP94C1,15.7,13.2,9.8,20.8,1.4,12.2,24.4,27.1
CYP81D7,7.7,0.9,1.5,0.7,3.8,0.7,1.7,14.5
CYP81D6,3.7,2.5,1.6,1.0,1.1,7.1,0.9,4.2
CYP76C4,0.3,2.8,0.6,2.2,2.0,0.3,3.0,0.4
AT1G42375;AT1G40117;AT1G42365;AT3G43304;AT2G13390;AT4G06626;AT3G30668;AT5G32426,1.4,4.1,6.9,9.0,3.0,3.2,1.9,3.4
AT1G42370;AT1G42360,36.0,29.2,53.3,30.8,26.6,40.0,38.1,36.9
CYP86A8,676.0,555.8,594.9,516.3,556.0,531.2,594.8,500.3
262273_at,26.5,29.3,9.1,29.7,26.0,3.8,3.4,32.0
SULTR1;1,379.1,231.4,331.2,225.0,357.9,179.2,319.0,192.1
EXPA13,128.2,158.0,115.7,106.0,105.2,113.3,86.9,102.9
EXPA12,0.7,5.2,9.2,6.7,10.8,2.7,11.8,9.5
EXO70D3,242.9,260.2,310.1,286.1,334.4,290.0,299.1,353.8
LBD32,376.6,451.9,288.7,313.6,232.7,298.5,181.3,280.5
EXLA3,23.5,12.7,23.6,14.2,19.3,27.9,21.4,30.4
ETP1,394.4,505.0,376.7,425.8,399.9,385.3,320.2,434.8
ETO1,143.9,152.8,117.2,111.8,239.7,212.9,302.4,307.6
LCR37,22.3,24.8,34.5,15.0,13.0,21.9,18.3,14.3
ETR2,837.8,883.2,848.5,947.2,696.2,953.7,775.2,791.1
EXO70H1,336.4,374.1,351.1,307.6,278.7,266.4,309.4,259.7
EXO70H3,408.5,367.4,280.8,426.1,337.8,426.0,323.2,397.5
ETP2,51.6,62.7,111.9,134.3,112.5,154.6,155.7,160.8
EXO70E1,308.4,294.8,328.6,318.2,316.4,280.3,293.9,255.7
EXO70H4,18.3,18.8,33.4,17.8,24.9,30.4,33.3,15.2
EXLA1,9.1,1.8,4.4,6.4,3.3,11.0,4.6,1.9
AGL89,1303.5,1282.7,957.3,961.2,1049.6,1009.9,1051.9,1119.1
MFDX2,121.2,89.9,135.6,105.6,92.9,103.4,96.7,87.4
EXL6,6.9,7.9,19.7,7.4,5.8,20.7,3.7,3.3
TDX,101.7,111.9,67.0,88.2,92.7,70.2,67.0,86.3
TRM11,134.0,108.6,164.0,117.1,140.5,120.6,128.3,128.4
LCR9,2130.8,1528.8,1920.7,1595.1,1464.5,1616.4,1971.5,1510.4
LCR82,59.8,56.1,36.7,16.9,22.2,16.2,23.2,27.3
LCR76,128.3,95.2,157.6,135.9,133.9,125.7,123.3,100.8
LCR73,1324.2,996.2,1529.2,1123.2,1495.5,1064.6,1158.9,920.5
LCR62,360.3,383.5,336.0,356.6,331.3,325.1,295.6,337.7
LCR60,16.2,23.1,31.9,16.8,29.0,18.5,15.8,22.0
LCV3,7.6,10.3,1.1,1.0,4.5,11.9,3.3,5.7
LCV1,122.3,113.8,111.3,97.5,92.4,87.6,112.8,89.1
LCR72,8.5,12.4,9.0,11.3,8.7,7.7,5.5,12.9
TIF3C2,8.4,49.5,51.5,30.6,20.0,50.0,7.5,65.5
HLS1,127.6,210.8,168.8,247.9,201.0,216.1,142.8,262.6
AGO1,3319.3,2479.4,2794.5,2061.6,2782.9,2392.0,2873.6,2512.8
bZIP42,507.3,548.1,568.7,613.2,739.4,708.0,701.7,756.7
AGL99,361.4,403.3,259.1,256.6,234.2,213.4,242.7,233.4
PIP1;5,85.3,102.4,119.1,81.3,79.6,115.5,112.6,110.8
LCR71,190.6,164.2,195.4,171.5,214.7,164.2,209.4,210.3
RNR1,447.2,379.7,470.0,333.9,418.4,314.7,405.1,285.6
RPA2,20.2,12.2,30.2,16.8,26.6,15.1,13.0,12.4
AT1G53880;AT1G53900,445.1,393.4,455.2,359.4,467.6,350.1,432.4,395.3
UMAMIT33,124.2,211.4,149.6,232.8,149.9,187.2,170.7,235.4
ROL5,15.1,17.6,20.1,15.7,20.9,18.9,28.1,22.4
RPA,5.1,15.6,18.4,12.8,4.8,20.8,8.2,6.7
RPB5D,55.0,66.1,61.5,58.2,66.4,93.7,60.1,58.1
KUP9,1394.3,1342.3,1352.6,1292.3,1299.0,1283.0,1310.2,1325.3
AT1G53890;AT1G53870,7.2,10.3,12.0,11.2,21.2,22.4,23.1,18.9
MIR845b,200.2,238.3,226.9,282.8,279.7,262.4,310.6,251.9
AT1G53903;AT1G53885,9.1,23.5,7.6,16.7,14.2,14.0,8.9,25.1
AT1G53780;AT1G53750,1017.3,1338.2,1057.5,1408.5,1173.0,1241.2,1012.5,1307.8
PAB2,1149.5,1431.8,864.7,990.4,1148.6,1202.2,1184.8,1530.7
MIR850,10.2,7.8,3.8,3.3,2.6,2.4,2.8,6.1
ROPGEF4,109.8,119.3,85.6,98.6,93.7,92.5,102.9,100.5
MEB2,72.7,84.5,65.7,91.4,77.7,80.9,67.9,79.7
AT2G01120,277.2,297.2,216.8,275.5,265.9,252.6,305.5,260.1
EMB3135,252.4,212.1,221.1,257.3,236.6,239.4,247.6,219.1
RUP2,413.1,444.7,432.8,479.0,441.4,452.6,442.8,477.4
ESE3,366.9,330.6,376.2,264.8,307.0,289.8,332.5,282.1
EMB2820,83.8,76.8,73.3,65.5,127.4,81.9,92.3,89.3
RRC1,320.0,308.5,319.1,340.0,359.3,378.1,349.3,337.3
NARA5,214.9,204.2,159.0,158.0,153.3,127.0,180.9,132.4
ABCC9,227.5,216.0,157.1,204.6,193.6,159.5,187.0,214.3
NSF,297.8,288.3,317.7,309.1,274.3,233.4,253.0,256.5
CINV2,878.3,929.1,780.2,823.4,817.0,849.4,840.1,932.5
JMJ14,41.8,42.3,53.8,35.5,29.9,8.9,34.4,56.4
ARR15,500.9,529.9,466.1,578.2,436.3,423.7,330.9,409.4
MSH2,3.4,1.1,2.1,2.1,2.8,4.2,3.7,3.6
MS2,53.7,36.3,76.7,33.5,23.7,45.8,42.9,26.1
ABCC6,316.6,289.1,251.8,267.7,260.6,240.0,239.9,266.0
ABCC7,74.3,90.9,105.1,90.5,99.4,100.8,106.5,104.4
ABCC8,0.6,0.3,0.8,0.4,0.3,0.9,0.8,1.1
ABCC3,158.1,117.5,161.0,101.1,107.4,84.0,136.0,116.6
U4.2,30.6,25.6,19.4,26.6,29.9,26.5,34.5,27.9
ARC3,110.0,83.3,92.0,68.6,83.7,91.5,112.2,73.2
VRN2,70.4,94.7,74.1,87.8,81.0,84.4,81.8,82.0
ABCC10,176.2,200.8,163.2,175.9,192.3,177.9,196.8,207.5
KCS16,48.3,45.0,45.8,49.9,56.3,48.4,32.1,61.8
CRY1,85.8,88.0,95.2,91.4,114.3,96.5,108.7,77.0
MSD1,234.2,246.3,262.7,297.6,316.5,299.4,301.8,293.1
MT3,32.9,30.3,65.4,20.2,21.4,48.3,48.9,21.2
ABCC15,676.8,565.7,681.8,574.9,635.3,616.4,740.1,535.7
MSH1,157.0,126.3,193.2,215.0,165.4,138.5,180.8,130.1
MT2A,241.9,247.4,199.8,222.2,293.2,255.3,297.6,281.0
TT8,317.1,368.5,285.7,305.0,338.6,331.3,383.7,394.1
PSBQ-2,898.6,669.2,711.3,699.2,692.7,673.4,851.0,622.6
ALDH10A8,1564.0,1345.3,1647.2,1398.4,1932.5,1723.9,1543.9,1803.1
MSH7,307.9,259.1,312.3,300.8,434.9,298.2,403.7,299.8
GRF1,73.6,76.7,44.5,80.5,63.0,81.6,73.4,54.7
MGP4,801.9,717.3,780.3,645.6,730.2,564.0,754.1,611.2
ADR1-L1,92.4,94.5,96.6,89.8,96.6,122.4,122.4,91.1
CPK23,59.0,31.6,53.5,30.1,25.9,42.4,57.8,38.1
AGL66,10.5,15.9,28.6,12.9,10.7,18.0,20.6,26.8
MEE55,150.7,181.3,206.3,153.8,142.1,98.2,86.3,86.6
PIP5K9,727.2,685.3,813.7,729.8,813.4,750.4,767.5,701.1
262182_at,11.1,20.9,18.4,23.3,4.7,23.9,14.1,11.8
PHT2;1,68.5,60.1,68.3,59.0,61.7,59.3,75.8,52.0
PHT3;2,4.7,0.4,8.2,4.3,1.8,1.6,3.4,5.7
AGL67,1.7,0.6,3.0,8.1,0.9,0.9,0.7,6.0
262186_at,29.4,10.4,71.8,11.4,30.7,20.1,29.6,32.0
262187_at,19.3,21.7,36.2,18.2,7.1,36.8,12.1,24.3
PHF1,78.7,68.9,72.4,70.1,65.2,61.0,74.8,111.1
PIP1A,114.0,189.8,161.3,154.2,160.1,137.7,136.3,111.3
PIP2A,21.6,7.3,5.3,7.5,5.4,4.3,3.1,10.7
PHO1,2.1,2.4,12.2,1.9,0.6,0.7,2.0,2.5
PHOT1,9.0,3.4,5.8,12.5,15.5,20.1,4.1,19.2
PHP,481.0,468.7,456.9,456.7,470.3,362.7,440.3,367.6
PIE1,81.9,95.1,80.7,83.8,94.0,91.3,93.5,97.3
PIP5K4,5064.2,4441.1,4686.1,4578.3,5184.5,5190.5,4976.1,5327.3
FC2,20.5,10.1,25.1,13.5,18.9,20.7,25.4,25.3
PIP2;5,102.0,83.0,110.5,85.4,194.0,165.6,128.4,95.9
PIL2,4922.6,5249.1,5028.0,5635.3,4570.1,5013.1,4743.9,4697.5
PIRL2,42.0,26.2,56.3,26.7,34.4,40.2,35.4,36.2
SPK1,35.0,51.6,38.6,25.1,3.9,16.6,11.0,17.1
AST56,13.3,21.5,2.5,2.1,3.7,5.6,8.2,4.0
PAKRP1,244.3,160.8,252.2,155.3,275.1,157.7,222.2,135.3
ARF17,79.4,96.8,51.2,82.8,79.0,88.3,77.5,104.6
PHT4;3,42.2,36.3,52.5,45.8,50.6,72.1,32.8,28.6
PRF5,15.7,15.7,18.7,2.8,11.4,21.3,10.5,23.1
PQL3,2.5,0.6,6.8,1.7,0.6,14.2,1.8,9.7
PP2-B6,22.1,18.3,12.6,9.8,15.1,18.8,18.2,17.6
AT1G52460;AT1G52440,5.6,4.6,3.3,3.3,5.9,2.4,6.1,3.3
PRB1,29.7,37.5,46.1,54.6,40.8,36.0,43.7,36.7
PRA1.B4,59.0,63.9,43.0,63.7,50.3,70.0,64.4,59.3
PRA1.B2,82.1,77.7,71.8,81.1,79.3,76.9,54.2,70.5
PRS,528.8,618.7,534.9,587.5,500.1,551.3,550.4,543.4
PBRP,18.2,20.0,9.5,21.6,16.9,8.9,14.1,27.0
MIR826a,68.3,41.0,97.4,46.0,77.1,53.1,78.4,70.5
PPC2,3.0,1.3,3.3,2.0,1.0,0.9,0.9,3.4
PP2A-3,185.4,197.8,153.6,135.9,158.6,115.4,170.9,117.7
KLCR1,57.7,53.1,54.5,61.4,48.5,53.8,48.5,52.6
PP2-B8,77.0,64.9,53.5,50.1,48.3,61.1,64.0,46.5
AT1G52430;AT1G52450,14.2,22.6,17.0,32.5,23.5,25.1,28.6,17.6
262153_at,36.7,13.4,20.4,29.7,44.5,25.7,63.9,30.0
PROT1,126.4,112.6,127.6,178.9,213.2,229.9,212.7,183.7
PP2-B1,345.4,431.0,440.5,463.3,505.4,440.1,458.7,521.1
PRMT1A,11.3,1.6,1.8,1.4,6.9,9.7,16.3,11.7
PRK2A,325.3,296.8,316.6,323.8,310.7,312.0,290.9,268.9
PP2C5,40.3,68.2,72.2,60.3,60.1,49.2,45.7,58.4
PRR9,344.7,387.6,285.7,324.9,342.7,448.1,312.2,433.1
PPa2,50.2,51.1,53.1,64.4,64.1,73.9,60.7,46.8
PPa3,963.7,886.9,1020.9,1016.5,988.3,992.1,1005.0,887.7
PP5.2,25.3,28.0,19.5,24.2,31.7,32.8,24.9,24.6
PROPEP6,14.0,25.8,17.7,11.1,8.2,19.4,19.5,19.9
ENODL4,144.1,256.3,161.2,209.9,145.9,210.4,103.7,183.9
CRF12,180.9,155.8,201.8,184.9,266.9,189.8,198.8,207.1
ORC5,4.2,17.1,55.8,52.2,43.2,61.7,21.5,38.1
CES,15.1,13.1,8.2,14.3,15.7,17.6,19.8,22.8
UVR3,19.7,9.1,4.0,2.4,17.3,5.8,14.1,16.4
DAW1,25.0,16.3,5.2,22.7,14.4,15.3,19.4,12.2
CRK7,114.5,150.4,145.6,142.2,98.7,99.3,125.4,133.8
LpxC3,17.5,2.6,4.4,21.9,17.9,36.7,30.3,34.2
ACS,213.1,196.9,189.9,175.3,166.0,177.9,152.4,149.6
TNO1,67.3,87.3,102.3,116.4,119.5,117.6,117.8,117.1
AOR,105.1,139.5,107.6,97.1,100.6,121.2,102.8,93.0
UNG,1458.4,1626.8,1581.0,1495.9,1602.8,1420.6,1562.2,1331.9
SFR6,1346.0,1243.9,1194.3,1128.1,1242.6,1145.3,1192.7,1209.8
ATHB54,118.5,135.1,109.6,181.9,134.0,195.8,120.4,217.2
BBX15,1043.3,961.3,971.2,985.6,978.6,968.2,976.3,959.5
UMAMIT24,3.1,1.7,9.5,0.9,1.1,4.6,2.7,2.4
HDG4,60.4,63.5,62.3,51.2,47.6,59.2,67.9,64.9
LpxC4,2.5,13.3,4.7,10.2,15.4,29.9,7.1,17.4
LpxC5,142.0,161.1,201.6,225.9,184.2,190.8,184.1,213.1
APS4,8409.2,7855.1,8603.5,8052.4,7895.6,8443.7,7798.4,8137.9
SIB1,31.8,22.8,57.2,24.9,28.7,35.4,38.6,32.6
AT1G02930;AT1G02920,483.2,506.8,681.9,944.8,902.4,906.0,945.9,1181.9
DAZ2,1.1,9.4,20.0,13.0,8.6,13.4,18.3,15.6
TBP1,329.8,381.5,277.6,288.0,370.1,279.0,368.7,372.7
MEE50,11.2,1.6,20.0,7.2,8.1,13.5,2.7,4.0
AGP20,3.6,1.4,1.7,5.0,1.6,1.0,1.0,3.8
AGP23,85.0,87.5,71.8,80.0,108.9,92.5,75.1,94.8
ACYB-2,17.3,10.9,26.1,11.1,21.6,21.3,10.8,28.4
VCR,29.9,33.9,36.7,50.9,42.4,59.5,42.4,48.7
AT1G59500;AT4G37390,138.5,189.7,90.7,102.2,63.4,94.2,74.2,76.5
AT1G59550;AT4G14250,7.8,3.7,6.2,20.0,54.4,54.4,3.6,9.6
AGL91,1.9,5.5,1.3,0.5,2.7,5.7,1.6,0.4
TCTP,64.2,73.0,77.2,87.5,71.9,71.6,53.8,72.6
AGP25,3.2,3.0,5.3,2.6,4.1,3.1,5.7,2.3
SNRK2.2,51.9,61.5,106.1,85.1,101.7,84.2,60.9,70.5
SAUR9,7.2,3.8,2.0,1.7,1.0,2.5,9.6,2.0
AGP4,179.5,189.6,143.0,178.4,181.7,177.9,193.5,170.9
EXO,96.0,69.8,104.5,119.3,146.5,124.5,111.9,109.2
scpl14,439.3,438.9,486.8,347.2,421.5,400.6,426.6,415.3
VAP27-1,228.5,214.9,240.2,178.0,222.5,240.1,262.5,203.0
AGP41,223.2,348.0,240.9,329.9,224.9,285.8,148.0,286.7
VAMP728,145.8,185.1,168.5,218.6,183.6,213.9,168.6,232.5
AGP24,181.0,227.8,157.9,219.6,204.6,208.6,166.4,193.0
AT1G56140;AT1G56130;AT1G56120,165.1,131.7,212.0,164.0,246.8,173.5,195.1,159.0
TIC55-II,11.7,10.0,6.5,17.2,7.0,2.0,9.2,3.5
TI1,71.8,52.0,72.1,62.8,71.0,72.6,81.5,56.4
THY-1,22.1,19.9,4.9,38.0,30.6,17.1,6.7,33.1
THIC,226.8,186.8,164.5,216.5,203.8,181.7,204.1,187.5
TET8,0.4,4.5,8.2,7.6,0.6,3.5,2.2,21.5
TET2,333.7,345.2,250.0,255.2,279.8,244.4,313.2,289.7
AT1G56000;AT1G55980,230.8,159.8,167.4,143.9,160.6,143.9,165.8,150.7
ATHSP22.0,104.0,67.9,92.8,64.7,91.8,78.3,87.2,88.1
ATG18B,1.9,4.4,33.5,13.1,13.4,6.9,20.4,16.0
TIM44-1,40.9,50.9,76.6,78.9,55.7,67.7,64.2,82.4
TIM17-2,69.9,89.7,87.1,90.1,76.9,81.4,110.3,99.8
HEN1,2391.3,2490.1,2197.5,2320.3,2044.8,2071.0,2059.5,2119.6
TIC21,87.8,74.2,113.6,65.8,98.3,108.8,75.7,74.3
GGR,5.6,3.1,8.4,2.5,2.3,2.7,5.7,5.7
TET13,4.8,0.3,0.9,0.9,1.6,1.1,9.6,6.6
GSO1,104.2,114.6,150.6,102.7,97.2,98.9,105.7,106.7
CRK40,7826.6,6729.1,7717.0,6976.9,7139.6,6919.4,7000.2,6886.6
TIP4;1,162.1,122.6,124.9,106.2,109.6,96.7,120.1,90.1
RALFL24,529.9,506.2,527.8,479.3,525.0,469.9,549.3,489.7
RBL,108.9,104.2,97.7,140.4,100.1,113.4,90.6,166.0
SPPL1,1629.9,1373.6,1548.5,1233.1,1510.1,1330.5,1354.7,1175.0
RBL13,1.3,18.3,16.6,9.2,5.2,20.5,1.3,22.3
SWEET7,99.3,85.2,97.4,88.8,86.0,108.1,105.1,69.9
APT2,481.7,475.0,401.0,335.3,396.6,461.8,509.6,450.7
UGE2,125.3,135.1,89.4,125.4,81.8,107.6,142.3,92.2
BEE2,66.4,59.5,70.0,21.7,49.0,25.4,54.1,47.9
RBP47B,24.5,16.5,9.7,17.7,6.3,1.8,14.1,22.9
ABCE3,136.3,144.8,165.5,119.1,127.2,126.0,131.8,103.6
AT3G06820;AT1G80210,166.4,242.2,231.3,230.6,221.9,205.2,195.6,239.6
REF6,1.5,1.1,3.2,1.7,1.1,1.7,3.1,1.7
IRX14,27.3,29.9,21.4,42.8,30.9,37.6,29.6,44.9
RCI2A,24.1,21.4,22.4,29.3,17.7,29.8,29.3,13.8
RECQI1,632.1,512.3,610.4,514.0,572.6,582.1,552.1,609.1
RCK,1.1,8.9,17.3,20.5,15.3,21.8,2.9,16.9
RBL15,57.8,59.0,76.2,84.4,98.3,101.7,82.4,96.0
RALFL27,450.9,366.8,415.2,362.9,385.3,382.4,388.2,369.5
RAP2.2,231.2,284.2,186.6,199.9,184.8,175.0,188.1,183.2
RPS15AD,434.2,442.6,373.8,414.8,368.6,405.8,397.5,358.6
AT1G79920;AT1G79930,1391.3,1465.2,1277.4,1273.9,1249.8,1127.3,1201.4,1165.6
RALFL25,538.5,460.5,480.5,390.9,484.8,459.0,449.5,412.5
REP,94.3,142.4,133.4,125.5,117.1,108.4,116.8,133.9
RBK2,454.8,412.2,446.9,395.4,408.5,380.7,441.7,415.4
RAPTOR1,193.5,214.1,194.3,143.6,193.7,195.4,160.1,186.9
RCI2B,113.1,118.3,158.2,93.1,105.5,83.6,99.5,80.6
MRPL11,49.6,51.6,81.4,35.4,63.9,57.1,48.5,48.3
AT1G80260;AT1G20570,112.4,156.5,108.6,159.8,142.1,140.0,110.2,151.1
RANGAP1,163.9,178.9,146.3,140.8,129.4,148.2,139.1,155.2
NMD3,102.2,97.9,81.5,67.7,84.1,40.7,72.6,57.1
ABCI5,1.6,1.1,8.9,1.4,4.1,2.2,3.8,2.9
TIC,478.1,482.5,904.2,483.7,591.7,559.7,591.7,523.2
AT5G45085;AT3G30680;AT4G03900;AT1G40123;AT1G35590,0.9,3.9,3.4,1.1,0.5,0.4,0.4,1.7
SLO2,23.0,35.5,33.4,25.6,14.5,46.7,29.4,37.9
ABCG5,216.6,283.0,189.9,180.2,182.4,149.1,185.9,187.8
XYP2,1.3,0.8,4.2,1.0,0.8,1.1,1.1,1.4
AT1G35625;AT1G35630,8.4,12.6,9.7,10.2,13.2,16.4,18.0,16.0
AT5G44875;AT2G29230;AT1G35640;AT1G21040;AT1G08735;AT3G26525,17.8,11.5,23.4,21.1,6.0,21.9,16.6,18.5
cPT1,64.0,63.4,69.7,47.7,79.1,51.8,65.0,49.8
STY8,16.1,18.5,4.4,7.8,16.4,17.3,3.7,7.7
PTR4,11.5,16.0,25.2,18.5,22.3,23.2,14.4,21.6
RIPK,115.3,273.4,176.1,339.8,114.5,382.1,101.1,320.2
MBR1,21.3,53.7,42.1,43.9,37.3,35.6,38.0,49.4
AT5G44890;AT1G21020;AT2G29240;AT1G35650;AT3G26530;AT1G08740,4.8,3.7,1.8,2.6,2.9,4.4,3.6,4.0
ALMT6,10.7,4.8,6.8,9.1,1.6,1.9,2.8,2.5
LpxB,9.2,9.7,1.4,1.2,6.3,0.5,6.1,0.6
ABCG7,3.7,1.3,16.1,5.5,1.2,11.3,7.0,12.1
EMB3111,5.3,2.2,4.0,8.2,14.5,3.2,4.8,2.2
LOI1,804.0,603.5,775.7,640.8,736.8,627.2,723.0,641.9
PAHX,158.3,160.0,137.3,158.1,160.8,188.1,151.0,140.3
TBL36,117.5,117.4,142.4,122.1,129.8,116.9,113.1,129.6
BCA5,2.9,12.5,7.1,9.6,13.9,21.9,7.3,26.0
ABCI4,13.3,38.8,49.5,43.9,67.2,30.2,60.6,56.4
P4H5,1963.9,2014.5,1856.9,2001.9,1650.0,1808.9,2079.5,1585.3
AT4G07522;AT4G09625;AT1G37170;AT1G43240;AT1G43210;AT4G08610,25.3,19.8,21.8,27.4,22.3,27.2,12.2,16.9
ATCS,36.1,39.7,25.2,27.7,18.1,37.3,33.9,19.5
ATOEP16-2,11.7,9.7,3.3,4.1,2.9,13.7,4.5,11.0
CYP71A27,32.1,5.0,9.9,15.7,5.4,5.6,26.9,7.0
NET3C,1.2,2.4,6.1,0.6,1.1,3.6,0.8,0.6
ATCHX7,0.2,3.9,2.0,1.2,5.4,3.8,1.9,4.7
261976_at,0.2,0.2,10.2,1.1,2.7,0.4,0.2,1.3
POP1,29.4,32.8,16.4,20.6,31.4,16.5,29.3,25.5
DIM1A,7.0,1.5,18.2,0.4,7.2,0.7,1.0,3.9
HB16,438.9,480.9,756.7,885.3,583.6,566.7,534.5,487.9
bZIP4,7.1,0.8,1.4,5.5,0.2,3.6,1.9,3.2
ZYP1b,20.4,26.5,27.3,17.1,9.6,37.2,23.1,24.9
ZML2,488.7,386.5,524.3,382.6,544.3,430.9,551.1,462.6
ZKT,22.8,16.2,23.4,12.4,11.0,22.6,12.6,32.9
ZIP5,0.9,1.7,1.9,1.3,1.9,1.5,0.7,1.5
ZIP4,1.4,1.5,3.1,0.9,3.3,0.7,0.9,1.9
AT1G33730;AT1G33720,25.5,9.5,8.8,19.7,1.6,11.9,11.5,4.6
ZIP10,2.9,2.7,6.1,2.6,1.3,1.9,3.9,1.5
ZFP6,152.5,125.5,148.4,121.3,137.7,138.6,157.3,132.0
ZFP5,1.4,2.0,3.3,1.4,0.7,3.9,1.3,1.0
ZFP4,43.7,58.8,75.3,64.8,44.4,75.9,62.0,91.9
ZFP7,1.0,4.5,5.0,3.2,2.6,3.5,4.6,3.0
chr31,11.3,2.3,11.7,7.8,4.0,11.1,6.3,2.3
ZFP1,2.9,3.7,1.3,13.2,6.6,12.7,16.0,12.9
261995_at,0.1,0.1,0.6,0.1,0.0,0.2,0.0,0.0
bZIP44,2.6,0.8,2.3,0.5,6.6,0.9,3.2,2.7
bZIP,2.6,1.8,5.3,1.3,5.8,2.4,1.7,1.2
bHLH115,0.7,1.2,6.1,5.0,1.3,6.4,2.7,9.4
ZW9,19.9,19.4,22.9,34.8,22.4,32.9,12.5,37.1
ZYP1a,623.2,784.0,642.4,729.6,748.8,881.0,674.4,878.4
ZW2,143.2,128.6,130.0,132.6,131.5,128.5,95.5,197.7
BS14A,253.5,265.5,262.9,281.5,270.1,214.3,273.2,323.5
BSH,95.7,116.0,87.7,89.3,89.8,79.8,90.0,99.5
SYP122,50.1,37.9,38.8,26.1,32.0,48.4,32.5,23.8
INP1,663.1,711.7,624.3,642.2,599.5,498.4,607.4,515.2
ABF3,81.6,84.6,115.3,55.1,75.0,57.8,73.8,57.9
CA1,81.5,92.4,69.8,85.6,78.0,91.3,68.4,95.2
CAM9,231.3,220.3,243.6,206.3,215.5,221.9,212.9,225.6
CAN,16.5,33.6,20.0,38.8,32.1,30.4,21.2,27.6
AT1G64628;AT1G64630,216.9,205.6,243.3,221.3,245.9,219.0,197.2,186.4
AOP1,90.1,70.8,107.0,112.7,134.5,108.6,104.1,129.1
CAT7,1459.1,1085.9,1373.9,1058.6,1253.7,1006.2,1214.0,1006.7
BZIP24,94.5,69.9,119.0,99.4,106.1,76.0,84.3,101.6
BZIP28,9.3,3.7,1.9,9.8,10.2,19.1,13.0,8.9
BSMT1,65.9,54.7,58.9,48.2,51.2,56.6,65.8,66.4
CAX2,124.2,115.2,115.8,102.8,74.2,123.3,117.2,87.7
SDRB,162.3,199.8,193.9,212.4,163.9,197.7,195.3,169.0
CASP,98.2,68.0,136.8,116.0,169.0,148.2,127.1,157.2
BT2,116.7,198.2,146.8,204.0,145.0,199.3,131.8,216.4
BRL3,129.3,127.1,137.9,128.0,126.0,113.5,141.6,134.5
PHYE,187.9,148.5,170.5,123.0,161.5,122.9,159.3,132.6
BUB3.1,1114.2,965.3,995.9,994.8,852.0,1071.8,1107.1,886.6
PRXR1,1490.6,1588.8,1610.3,1604.4,1384.1,1483.0,1470.2,1522.4
CAM7,30.1,29.7,34.3,39.4,30.2,37.5,24.5,58.4
CYP91A2,64.1,45.7,37.5,41.6,53.8,51.3,41.9,38.2
BTS,7.7,3.8,23.5,4.7,19.7,8.3,17.6,2.2
AT3G11970;AT1G36590,1.5,3.6,19.6,1.1,2.7,1.3,3.1,2.2
MAKR3,9.6,11.2,8.7,4.7,15.5,21.9,8.7,17.4
ACR10,1.7,2.5,5.4,1.5,1.8,2.8,5.8,3.3
AT1G15560;AT1G36485,10.7,1.1,2.0,0.8,2.5,2.6,0.7,11.7
RWA3,11.8,8.4,15.6,0.8,7.5,1.8,3.2,8.1
ChlAKR,2.8,1.6,7.6,3.5,3.3,2.3,2.5,2.6
261965_at,0.7,0.2,1.4,0.5,0.3,1.3,0.6,0.5
AT1G36470;AT2G10630;AT1G50860;AT2G12260,3.7,20.2,21.0,18.8,21.5,17.8,22.0,21.3
CCP1,12.4,14.4,2.9,2.9,10.4,16.5,2.1,2.7
CPuORF20,41.4,19.4,38.2,10.8,21.6,23.2,22.4,13.5
CPuORF59,136.3,162.8,149.6,178.7,135.6,146.8,156.0,142.0
